74890897-2712.csv_1: True Class: high, Predicted: low, Probability: 0.6096032815869727
914525138-3320.csv_6: True Class: low, Predicted: low, Probability: 0.6079003244823115
914825094-3321.csv_1: True Class: low, Predicted: low, Probability: 0.6122282372700588
914825094-3321.csv_2: True Class: high, Predicted: low, Probability: 0.603890966566892
915124908-3322.csv_1: True Class: high, Predicted: low, Probability: 0.6151148108359593
915424750-3323.csv_1: True Class: high, Predicted: low, Probability: 0.6151169891601015
915724639-3324.csv_1: True Class: high, Predicted: low, Probability: 0.6151268609453029
916024743-3325.csv_1: True Class: high, Predicted: low, Probability: 0.6151302905050381
916324920-3326.csv_1: True Class: high, Predicted: low, Probability: 0.6151204188305054
916624884-3327.csv_1: True Class: high, Predicted: low, Probability: 0.6055207609721386
916624884-3327.csv_2: True Class: low, Predicted: low, Probability: 0.609224709738537
916624884-3327.csv_3: True Class: high, Predicted: low, Probability: 0.6023520576976192
91688856-3328.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838649
916924819-3329.csv_1: True Class: high, Predicted: low, Probability: 0.6115756364619676
916924819-3329.csv_2: True Class: low, Predicted: low, Probability: 0.6045629605340707
917224708-3330.csv_1: True Class: low, Predicted: low, Probability: 0.6151194455495688
917524651-3331.csv_1: True Class: low, Predicted: low, Probability: 0.6074260242870916
917524651-3331.csv_2: True Class: high, Predicted: low, Probability: 0.6087527990201982
917824607-3332.csv_1: True Class: high, Predicted: low, Probability: 0.6074228893820407
917824607-3332.csv_2: True Class: low, Predicted: low, Probability: 0.6087492986707859
918124421-3333.csv_1: True Class: low, Predicted: low, Probability: 0.6151161085628473
918424292-3334.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
918724255-3335.csv_1: True Class: low, Predicted: low, Probability: 0.6151278342026483
919024380-3336.csv_1: True Class: low, Predicted: low, Probability: 0.6151303368501773
919324558-3337.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
919624522-3338.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
91988819-3339.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
919924486-3340.csv_1: True Class: low, Predicted: low, Probability: 0.6084691934545884
919924486-3340.csv_2: True Class: high, Predicted: low, Probability: 0.6077108878688288
920224449-3341.csv_1: True Class: high, Predicted: low, Probability: 0.613913218972551
920224449-3341.csv_2: True Class: low, Predicted: low, Probability: 0.6021594192970424
920524413-3342.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
920824377-3343.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
921124341-3344.csv_1: True Class: low, Predicted: low, Probability: 0.6016764644153069
921124341-3344.csv_2: True Class: high, Predicted: low, Probability: 0.6113906842832669
921124341-3344.csv_3: True Class: low, Predicted: low, Probability: 0.6039883803941112
921424305-3345.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
921724268-3346.csv_1: True Class: low, Predicted: low, Probability: 0.6018697207891749
921724268-3346.csv_2: True Class: high, Predicted: low, Probability: 0.6074260717854176
921724268-3346.csv_3: True Class: low, Predicted: low, Probability: 0.6078057862187334
922024232-3347.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
922324196-3348.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
922624160-3349.csv_1: True Class: low, Predicted: low, Probability: 0.6064748439530098
922624160-3349.csv_2: True Class: high, Predicted: low, Probability: 0.6096936094212193
92288783-3350.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838644
922924038-3351.csv_1: True Class: high, Predicted: low, Probability: 0.6121319901147245
922924038-3351.csv_2: True Class: low, Predicted: low, Probability: 0.6039861722192305
923223776-3352.csv_1: True Class: low, Predicted: low, Probability: 0.6151248680753616
923523837-3353.csv_1: True Class: low, Predicted: low, Probability: 0.6151303368501773
923824015-3354.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
924123979-3355.csv_1: True Class: low, Predicted: low, Probability: 0.6151177770607573
924423885-3356.csv_1: True Class: low, Predicted: low, Probability: 0.6151135131035658
924723699-3357.csv_1: True Class: low, Predicted: low, Probability: 0.6151184259185987
925023620-3358.csv_1: True Class: low, Predicted: low, Probability: 0.6108273244921046
925023620-3358.csv_2: True Class: high, Predicted: low, Probability: 0.6053299230413661
925323592-3359.csv_1: True Class: high, Predicted: low, Probability: 0.6151272780559729
925623705-3360.csv_1: True Class: high, Predicted: low, Probability: 0.6151233850009336
92588746-3361.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305059
925923732-3362.csv_1: True Class: high, Predicted: low, Probability: 0.6151169891601015
926223621-3363.csv_1: True Class: high, Predicted: low, Probability: 0.6018695275404806
926223621-3363.csv_2: True Class: low, Predicted: low, Probability: 0.6141914309041622
926523564-3364.csv_1: True Class: low, Predicted: low, Probability: 0.6022559454874168
926523564-3364.csv_2: True Class: high, Predicted: low, Probability: 0.6138202861871315
926823532-3365.csv_1: True Class: high, Predicted: low, Probability: 0.6055218598897585
926823532-3365.csv_2: True Class: low, Predicted: low, Probability: 0.6106416955370012
927123570-3366.csv_1: True Class: low, Predicted: low, Probability: 0.6151225507684062
927423580-3367.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
927723544-3368.csv_1: True Class: low, Predicted: low, Probability: 0.6151105468374214
928023293-3369.csv_1: True Class: low, Predicted: low, Probability: 0.6151070707076877
928322968-3370.csv_1: True Class: low, Predicted: low, Probability: 0.6151169891601012
928622857-3371.csv_1: True Class: low, Predicted: low, Probability: 0.6151195845898929
92888709-3372.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
928922803-3373.csv_1: True Class: low, Predicted: low, Probability: 0.6151238948085773
929222842-3374.csv_1: True Class: low, Predicted: low, Probability: 0.6151312637514713
929523042-3375.csv_1: True Class: low, Predicted: low, Probability: 0.6151329785114656
929823275-3376.csv_1: True Class: low, Predicted: low, Probability: 0.6151066072207388
9298870-3377.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151203724838644
930122939-3378.csv_1: True Class: low, Predicted: low, Probability: 0.6062789894913201
930122939-3378.csv_2: True Class: high, Predicted: low, Probability: 0.6098880451886072
930422833-3379.csv_1: True Class: high, Predicted: low, Probability: 0.6029326735353532
930422833-3379.csv_2: True Class: low, Predicted: low, Probability: 0.613179839717898
930723097-3380.csv_1: True Class: low, Predicted: low, Probability: 0.6123312828151685
930723097-3380.csv_2: True Class: high, Predicted: low, Probability: 0.6037963577408312
931023146-3381.csv_1: True Class: high, Predicted: low, Probability: 0.601773082450874
931023146-3381.csv_2: True Class: low, Predicted: low, Probability: 0.6142850883057417
931323109-3382.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
931623073-3383.csv_1: True Class: low, Predicted: low, Probability: 0.6374000623442326
93188673-3384.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
932422592-3385.csv_1: True Class: low, Predicted: low, Probability: 0.6151342298167456
932722855-3386.csv_1: True Class: low, Predicted: low, Probability: 0.6151243582693365
933022904-3387.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
933322868-3388.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
933622832-3389.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838645
933922795-3390.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
934222759-3391.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
934522723-3392.csv_1: True Class: low, Predicted: low, Probability: 0.6151200017104828
934822676-3393.csv_1: True Class: low, Predicted: low, Probability: 0.6151100370075328
93488637-3394.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
935122414-3395.csv_1: True Class: low, Predicted: low, Probability: 0.6151166183826177
935422297-3396.csv_1: True Class: low, Predicted: low, Probability: 0.6151273244015683
935722411-3397.csv_1: True Class: low, Predicted: low, Probability: 0.6151223653830922
936022417-3398.csv_1: True Class: low, Predicted: low, Probability: 0.6094145713714894
936022417-3398.csv_2: True Class: high, Predicted: low, Probability: 0.6061888375448964
936022417-3398.csv_3: True Class: low, Predicted: low, Probability: 0.6014827090066557
936322370-3399.csv_1: True Class: low, Predicted: low, Probability: 0.6151100370075328
936622108-3400.csv_1: True Class: low, Predicted: low, Probability: 0.6151139765800503
936921933-3401.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
937221897-3402.csv_1: True Class: low, Predicted: low, Probability: 0.6077134979490552
937221897-3402.csv_2: True Class: high, Predicted: low, Probability: 0.6084765790095643
937522076-3403.csv_1: True Class: high, Predicted: low, Probability: 0.6058120352026903
937522076-3403.csv_2: True Class: low, Predicted: low, Probability: 0.6103657057138394
937822325-3404.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
93788601-3405.csv_1: True Class: low, Predicted: low, Probability: 0.6151190747750639
938122289-3406.csv_1: True Class: low, Predicted: low, Probability: 0.6151164793409456
938422166-3407.csv_1: True Class: low, Predicted: low, Probability: 0.6151100833557395
938721905-3408.csv_1: True Class: low, Predicted: low, Probability: 0.6151248680753613
939021966-3409.csv_1: True Class: low, Predicted: low, Probability: 0.6151303368501773
939322144-3410.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
939622108-3411.csv_1: True Class: low, Predicted: low, Probability: 0.6107324319074924
939622108-3411.csv_2: True Class: high, Predicted: low, Probability: 0.605420791720055
939921956-3412.csv_1: True Class: high, Predicted: low, Probability: 0.6151066072207388
940221620-3413.csv_1: True Class: high, Predicted: low, Probability: 0.6046560550435278
940221620-3413.csv_2: True Class: low, Predicted: low, Probability: 0.6114891295838921
940521606-3414.csv_1: True Class: low, Predicted: low, Probability: 0.6151267219082863
940821705-3415.csv_1: True Class: low, Predicted: low, Probability: 0.6151135131035658
94088535-3416.csv_1: True Class: low, Predicted: low, Probability: 0.6151169428129408
941121519-3417.csv_1: True Class: low, Predicted: low, Probability: 0.6024481420871278
941121519-3417.csv_2: True Class: high, Predicted: low, Probability: 0.610072799256111
941121519-3417.csv_3: True Class: low, Predicted: low, Probability: 0.6045674170251892
941421505-3418.csv_1: True Class: low, Predicted: low, Probability: 0.6151342298167458
941721769-3419.csv_1: True Class: low, Predicted: low, Probability: 0.6151194455495697
942021710-3420.csv_1: True Class: low, Predicted: low, Probability: 0.6151141156228617
942321539-3421.csv_1: True Class: low, Predicted: low, Probability: 0.6151273244015683
942621653-3422.csv_1: True Class: low, Predicted: low, Probability: 0.6151246826914509
942921709-3423.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
943221673-3424.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
943521637-3425.csv_1: True Class: low, Predicted: low, Probability: 0.6151200944038706
943821593-3426.csv_1: True Class: low, Predicted: low, Probability: 0.6151135131035658
94388424-3427.csv_1: True Class: low, Predicted: low, Probability: 0.6151218555728979
944121407-3428.csv_1: True Class: low, Predicted: low, Probability: 0.6151148108359593
944421249-3429.csv_1: True Class: low, Predicted: low, Probability: 0.6151169428129408
944721138-3430.csv_1: True Class: low, Predicted: low, Probability: 0.615114486403377
945020973-3431.csv_1: True Class: low, Predicted: low, Probability: 0.6151136521465856
945320790-3432.csv_1: True Class: low, Predicted: low, Probability: 0.6151169891601015
945620679-3433.csv_1: True Class: low, Predicted: low, Probability: 0.6151261657595897
945920769-3434.csv_1: True Class: low, Predicted: low, Probability: 0.6151411350760471
946221183-3435.csv_1: True Class: low, Predicted: low, Probability: 0.6151263047968571
946521274-3436.csv_1: True Class: low, Predicted: low, Probability: 0.60321956858294
946521274-3436.csv_2: True Class: high, Predicted: low, Probability: 0.6077109353250224
946521274-3436.csv_3: True Class: low, Predicted: low, Probability: 0.6061884560978265
946821227-3437.csv_1: True Class: low, Predicted: low, Probability: 0.6151100833557395
94688420-3438.csv_1: True Class: low, Predicted: low, Probability: 0.6151236630779345
947120966-3439.csv_1: True Class: low, Predicted: low, Probability: 0.615117916101839
947420877-3440.csv_1: True Class: low, Predicted: low, Probability: 0.6120547650329097
947420877-3440.csv_2: True Class: high, Predicted: low, Probability: 0.6040866771367487
947721066-3441.csv_1: True Class: high, Predicted: low, Probability: 0.6097005892990599
947721066-3441.csv_2: True Class: low, Predicted: low, Probability: 0.6064747963142797
948021093-3442.csv_1: True Class: low, Predicted: low, Probability: 0.6151198163236233
948321042-3443.csv_1: True Class: low, Predicted: low, Probability: 0.6151066072207388
948620706-3444.csv_1: True Class: low, Predicted: low, Probability: 0.6151170818543988
948920600-3445.csv_1: True Class: low, Predicted: low, Probability: 0.6151342298167456
949220863-3446.csv_1: True Class: low, Predicted: low, Probability: 0.6151243582693365
949520912-3447.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
949820876-3448.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
94988454-3449.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
950120840-3450.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
950420804-3451.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
950720767-3452.csv_1: True Class: low, Predicted: low, Probability: 0.6074255018050408
950720767-3452.csv_2: True Class: high, Predicted: low, Probability: 0.6087511907563256
951020677-3453.csv_1: True Class: high, Predicted: low, Probability: 0.6059015284220535
951020677-3453.csv_2: True Class: low, Predicted: low, Probability: 0.6102608349187619
951320570-3454.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
951620534-3455.csv_1: True Class: low, Predicted: low, Probability: 0.6151177770607573
951920440-3456.csv_1: True Class: low, Predicted: low, Probability: 0.6097875890516986
951920440-3456.csv_2: True Class: high, Predicted: low, Probability: 0.6063768838926701
952220254-3457.csv_1: True Class: high, Predicted: low, Probability: 0.6068527313870911
952220254-3457.csv_2: True Class: low, Predicted: low, Probability: 0.6093160425896569
952520068-3458.csv_1: True Class: low, Predicted: low, Probability: 0.6151145790984354
952819908-3459.csv_1: True Class: low, Predicted: low, Probability: 0.6151376592938692
95288418-3460.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838645
953120246-3461.csv_1: True Class: low, Predicted: low, Probability: 0.6151311247164565
953420441-3462.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
953720405-3463.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
954020369-3464.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
954320333-3465.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
954620297-3466.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838645
954920260-3467.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
955220224-3468.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
955520188-3469.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
955820152-3470.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
95588381-3471.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
956120116-3472.csv_1: True Class: low, Predicted: low, Probability: 0.6151151352681947
956419964-3473.csv_1: True Class: low, Predicted: low, Probability: 0.6151066072207388
956719628-3474.csv_1: True Class: low, Predicted: low, Probability: 0.6151263511425982
957019722-3475.csv_1: True Class: low, Predicted: low, Probability: 0.6151335809924248
957319970-3476.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
957619934-3477.csv_1: True Class: low, Predicted: low, Probability: 0.6151178234077919
957919841-3478.csv_1: True Class: low, Predicted: low, Probability: 0.6151135131035658
958219655-3479.csv_1: True Class: low, Predicted: low, Probability: 0.615120882296531
958519630-3480.csv_1: True Class: low, Predicted: low, Probability: 0.6151236630779345
958819664-3481.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
95888345-3482.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
959119628-3483.csv_1: True Class: low, Predicted: low, Probability: 0.6151191211219015
959419563-3484.csv_1: True Class: low, Predicted: low, Probability: 0.6151169891601015
959719452-3485.csv_1: True Class: low, Predicted: low, Probability: 0.615124404615375
9598833-3486.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305059
960019502-3487.csv_1: True Class: low, Predicted: low, Probability: 0.6151269999822561
960319608-3488.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
960619572-3489.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
960919536-3490.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
961219500-3491.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
961519464-3492.csv_1: True Class: low, Predicted: low, Probability: 0.6151202334438994
961819423-3493.csv_1: True Class: low, Predicted: low, Probability: 0.6151169891601015
96188309-3494.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838649
962119312-3495.csv_1: True Class: low, Predicted: low, Probability: 0.6151196309366537
962419259-3496.csv_1: True Class: low, Predicted: low, Probability: 0.6151238948085773
962719298-3497.csv_1: True Class: low, Predicted: low, Probability: 0.6151213921083466
963019283-3498.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838649
963319246-3499.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
963619210-3500.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
963919174-3501.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
964219138-3502.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
964519102-3503.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838649
964819065-3504.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
96488272-3505.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
965119029-3506.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
965418993-3507.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
965718956-3508.csv_1: True Class: low, Predicted: low, Probability: 0.6151080903765033
966018651-3509.csv_1: True Class: low, Predicted: low, Probability: 0.6151047069169089
966318278-3510.csv_1: True Class: low, Predicted: low, Probability: 0.615137705637891
966618617-3511.csv_1: True Class: low, Predicted: low, Probability: 0.6151271853647611
966918726-3512.csv_1: True Class: low, Predicted: low, Probability: 0.6151100370075326
967218464-3513.csv_1: True Class: low, Predicted: low, Probability: 0.6151248680753616
967518525-3514.csv_1: True Class: low, Predicted: low, Probability: 0.6151303368501773
967818703-3515.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
96788236-3516.csv_1: True Class: low, Predicted: low, Probability: 0.6151177770607575
968118667-3517.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
968418631-3518.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
968718594-3519.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
969018558-3520.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
969318522-3521.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
969618486-3522.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
969918450-3523.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
970218413-3524.csv_1: True Class: low, Predicted: low, Probability: 0.6151130496263751
970518216-3525.csv_1: True Class: low, Predicted: low, Probability: 0.615110963970336
970817977-3526.csv_1: True Class: low, Predicted: low, Probability: 0.6151308003011764
97088141-3527.csv_1: True Class: low, Predicted: low, Probability: 0.6151135131035655
971118166-3528.csv_1: True Class: low, Predicted: low, Probability: 0.6151268609453021
971418269-3529.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
971718232-3530.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
972018196-3531.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
972318160-3532.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
972618124-3533.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
972918088-3534.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
973218051-3535.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305057
973518015-3536.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
973817979-3537.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
97387955-3538.csv_1: True Class: low, Predicted: low, Probability: 0.6151126324963045
974117943-3539.csv_1: True Class: low, Predicted: low, Probability: 0.6151164793409455
974417821-3540.csv_1: True Class: low, Predicted: low, Probability: 0.6151100370075326
974717559-3541.csv_1: True Class: low, Predicted: low, Probability: 0.6151248680753616
975017620-3542.csv_1: True Class: low, Predicted: low, Probability: 0.6151303368501773
975317798-3543.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
975617762-3544.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
975917726-3545.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
976217689-3546.csv_1: True Class: low, Predicted: low, Probability: 0.6151155060474763
976517546-3547.csv_1: True Class: low, Predicted: low, Probability: 0.6151141156228616
976817375-3548.csv_1: True Class: low, Predicted: low, Probability: 0.6151273244015683
97687751-3549.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
977117489-3550.csv_1: True Class: low, Predicted: low, Probability: 0.6151246826914513
977417545-3551.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
977717508-3552.csv_1: True Class: low, Predicted: low, Probability: 0.6151130496263751
978017311-3553.csv_1: True Class: low, Predicted: low, Probability: 0.615110963970336
978317072-3554.csv_1: True Class: low, Predicted: low, Probability: 0.6120547650329093
978317072-3554.csv_2: True Class: high, Predicted: low, Probability: 0.6040867251260175
978617261-3555.csv_1: True Class: high, Predicted: low, Probability: 0.6083799851793119
978617261-3555.csv_2: True Class: low, Predicted: low, Probability: 0.6078067825023906
978917363-3556.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
979217327-3557.csv_1: True Class: low, Predicted: low, Probability: 0.6142851812517772
979217327-3557.csv_2: True Class: high, Predicted: low, Probability: 0.601773082450874
979517291-3558.csv_1: True Class: high, Predicted: low, Probability: 0.6118593704407758
979517291-3558.csv_2: True Class: low, Predicted: low, Probability: 0.6042762279903925
979817255-3559.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
97987715-3560.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
980117219-3561.csv_1: True Class: low, Predicted: low, Probability: 0.6151203724838645
980417182-3562.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
980717146-3563.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
981017110-3564.csv_1: True Class: low, Predicted: low, Probability: 0.6151202797905609
981317070-3565.csv_1: True Class: low, Predicted: low, Probability: 0.6151169891601012
981616959-3566.csv_1: True Class: low, Predicted: low, Probability: 0.6151195845898929
981916905-3567.csv_1: True Class: low, Predicted: low, Probability: 0.6151238948085773
982216944-3568.csv_1: True Class: low, Predicted: low, Probability: 0.615121392108347
982516929-3569.csv_1: True Class: low, Predicted: low, Probability: 0.6151201407505535
982816886-3570.csv_1: True Class: low, Predicted: low, Probability: 0.6151134667558787
98287679-3571.csv_1: True Class: low, Predicted: low, Probability: 0.6151177770607575
983116699-3572.csv_1: True Class: low, Predicted: low, Probability: 0.6053274370609415
983116699-3572.csv_2: True Class: high, Predicted: low, Probability: 0.6108277944187888
983416628-3573.csv_1: True Class: high, Predicted: low, Probability: 0.603989868503593
983416628-3573.csv_2: True Class: low, Predicted: low, Probability: 0.6121457014177552
983716742-3574.csv_1: True Class: low, Predicted: low, Probability: 0.6117660079860003
983716742-3574.csv_2: True Class: high, Predicted: low, Probability: 0.6033151609375365
983716742-3574.csv_3: True Class: low, Predicted: low, Probability: 0.6019660412998264
984016694-3575.csv_1: True Class: low, Predicted: low, Probability: 0.6151171282015414
984316587-3576.csv_1: True Class: low, Predicted: low, Probability: 0.6037963577408312
984316587-3576.csv_2: True Class: inactive, Predicted: low, Probability: 0.6123273075639346
984616551-3577.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151177770607573
984916457-3578.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151135131035658
985216271-3579.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151258413390481
985516353-3580.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151294562913444
985816509-3581.csv_1: True Class: inactive, Predicted: low, Probability: 0.6150996548322544
98587584-3582.csv_1: True Class: low, Predicted: low, Probability: 0.6151135131035659
986116022-3583.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151154133526978
986415881-3584.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151411350760476
986716295-3585.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151263047968571
987016386-3586.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305054
987316350-3587.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305054
987616314-3588.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151203724838645
987916277-3589.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305054
988216241-3590.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151155060474763
988516098-3591.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151141156228616
988815927-3592.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151272780559729
98887398-3593.csv_1: True Class: low, Predicted: low, Probability: 0.6151282976574386
989116040-3594.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151233850009336
989416067-3595.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151169891601015
989715956-3596.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151219482657234
9898796-3597.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151130496263751
990015953-3598.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151237094240772
990315988-3599.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305054
990615952-3600.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151203724838645
990915915-3601.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305054
991215879-3602.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151105468374214
991515628-3603.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151078122853448
991815322-3604.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151342298167457
99187534-3605.csv_1: True Class: low, Predicted: low, Probability: 0.6151335809924248
992115586-3606.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151289464929652
992415734-3607.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305054
992715698-3608.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151204188305057
993015662-3609.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151199553637791
993315614-3610.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151100833557395
993615353-3611.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151179161018389
993915264-3612.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151308003011764
994215453-3613.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151110566664622
994515212-3614.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151040580299717
994814823-3615.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151238948085773
99487782-3616.csv_1: True Class: low, Predicted: low, Probability: 0.6151204188305054
995114862-3617.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151277878571295
995414987-3618.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151342298167458
995715251-3619.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151243582693365
996015300-3620.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151199553637791
996315252-3621.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151100833557395
996614991-3622.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151179161018389
996914902-3623.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151308003011764
997215091-3624.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151233850009327
997515119-3625.csv_1: True Class: inactive, Predicted: low, Probability: 0.6151196309366521
997815063-3626.csv_1: True Class: inactive, Predicted: low, Probability: 0.615103177395497
99787746-3627.csv_1: True Class: low, Predicted: low, Probability: 0.6151191211219015
