74890897-2712.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
916624884-3327.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
916624884-3327.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
916624884-3327.csv_3: True Class: high, Predicted: low, Probability: 0.6009990633780831
91688856-3328.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
916924819-3329.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
916924819-3329.csv_2: True Class: low, Predicted: low, Probability: 0.6009990633780831
917224708-3330.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
917524651-3331.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
917524651-3331.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
917824607-3332.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
917824607-3332.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
918124421-3333.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
918424292-3334.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
918724255-3335.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
919024380-3336.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
919324558-3337.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
919624522-3338.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
91988819-3339.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
919924486-3340.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
919924486-3340.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
920224449-3341.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
920224449-3341.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
920524413-3342.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
920824377-3343.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
921124341-3344.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
921124341-3344.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
921124341-3344.csv_3: True Class: low, Predicted: low, Probability: 0.6009990633780831
921424305-3345.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
921724268-3346.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
921724268-3346.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
921724268-3346.csv_3: True Class: low, Predicted: low, Probability: 0.600999063378083
922024232-3347.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
922324196-3348.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
922624160-3349.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
922624160-3349.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
92288783-3350.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
922924038-3351.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
922924038-3351.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
923223776-3352.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
923523837-3353.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
923824015-3354.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
924123979-3355.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
924423885-3356.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
924723699-3357.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
925023620-3358.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
925023620-3358.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
925323592-3359.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
925623705-3360.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
92588746-3361.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
925923732-3362.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
926223621-3363.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
926223621-3363.csv_2: True Class: low, Predicted: low, Probability: 0.6009990633780831
926523564-3364.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
926523564-3364.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
926823532-3365.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
926823532-3365.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
927123570-3366.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
927423580-3367.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
927723544-3368.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
928023293-3369.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
928322968-3370.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
928622857-3371.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
92888709-3372.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
928922803-3373.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
929222842-3374.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
929523042-3375.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
929823275-3376.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
9298870-3377.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
930122939-3378.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
930122939-3378.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
930422833-3379.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
930422833-3379.csv_2: True Class: low, Predicted: low, Probability: 0.6009990633780831
930723097-3380.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
930723097-3380.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
931023146-3381.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
931023146-3381.csv_2: True Class: low, Predicted: low, Probability: 0.6009990633780831
931323109-3382.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
931623073-3383.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
93188673-3384.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
932422592-3385.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
932722855-3386.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
933022904-3387.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
933322868-3388.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
933622832-3389.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
933922795-3390.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
934222759-3391.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
934522723-3392.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
934822676-3393.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
93488637-3394.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
935122414-3395.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
935422297-3396.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
935722411-3397.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
936022417-3398.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
936022417-3398.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
936022417-3398.csv_3: True Class: low, Predicted: low, Probability: 0.600999063378083
936322370-3399.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
936622108-3400.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
936921933-3401.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
937221897-3402.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
937221897-3402.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
937522076-3403.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
937522076-3403.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
937822325-3404.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
93788601-3405.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
938122289-3406.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
938422166-3407.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
938721905-3408.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
939021966-3409.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
939322144-3410.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
939622108-3411.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
939622108-3411.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
939921956-3412.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
940221620-3413.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
940221620-3413.csv_2: True Class: low, Predicted: low, Probability: 0.6009990633780831
940521606-3414.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
940821705-3415.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
94088535-3416.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
941121519-3417.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
941121519-3417.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
941121519-3417.csv_3: True Class: low, Predicted: low, Probability: 0.6009990633780831
941421505-3418.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
941721769-3419.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
942021710-3420.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
942321539-3421.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
942621653-3422.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
942921709-3423.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
943221673-3424.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
943521637-3425.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
943821593-3426.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
94388424-3427.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
944121407-3428.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
944421249-3429.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
944721138-3430.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
945020973-3431.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
945320790-3432.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
945620679-3433.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
945920769-3434.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
946221183-3435.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
946521274-3436.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
946521274-3436.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
946521274-3436.csv_3: True Class: low, Predicted: low, Probability: 0.600999063378083
946821227-3437.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
94688420-3438.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
947120966-3439.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
947420877-3440.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
947420877-3440.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
947721066-3441.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
947721066-3441.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
948021093-3442.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
948321042-3443.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
948620706-3444.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
948920600-3445.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
949220863-3446.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
949520912-3447.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
949820876-3448.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
94988454-3449.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
950120840-3450.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
950420804-3451.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
950720767-3452.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
950720767-3452.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
951020677-3453.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
951020677-3453.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
951320570-3454.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
951620534-3455.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
951920440-3456.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
951920440-3456.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
952220254-3457.csv_1: True Class: high, Predicted: low, Probability: 0.600999063378083
952220254-3457.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
952520068-3458.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
952819908-3459.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
95288418-3460.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
953120246-3461.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
953420441-3462.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
953720405-3463.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
954020369-3464.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
954320333-3465.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
954620297-3466.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
954920260-3467.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
955220224-3468.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
955520188-3469.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
955820152-3470.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
95588381-3471.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
956120116-3472.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
956419964-3473.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
956719628-3474.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
957019722-3475.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
957319970-3476.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
957619934-3477.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
957919841-3478.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
958219655-3479.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
958519630-3480.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
958819664-3481.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
95888345-3482.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
959119628-3483.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
959419563-3484.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
959719452-3485.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
9598833-3486.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
960019502-3487.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
960319608-3488.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
960619572-3489.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
960919536-3490.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
961219500-3491.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
961519464-3492.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
961819423-3493.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
96188309-3494.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
962119312-3495.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
962419259-3496.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
962719298-3497.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
963019283-3498.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
963319246-3499.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
963619210-3500.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
963919174-3501.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
964219138-3502.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
964519102-3503.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
964819065-3504.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
96488272-3505.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
965119029-3506.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
965418993-3507.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
965718956-3508.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
966018651-3509.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
966318278-3510.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
966618617-3511.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
966918726-3512.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
967218464-3513.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
967518525-3514.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
967818703-3515.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
96788236-3516.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
968118667-3517.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
968418631-3518.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
968718594-3519.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
969018558-3520.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
969318522-3521.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
969618486-3522.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
969918450-3523.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
970218413-3524.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
970518216-3525.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
970817977-3526.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
97088141-3527.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
971118166-3528.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
971418269-3529.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
971718232-3530.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
972018196-3531.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
972318160-3532.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
972618124-3533.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
972918088-3534.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
973218051-3535.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
973518015-3536.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
973817979-3537.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
97387955-3538.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
974117943-3539.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
974417821-3540.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
974717559-3541.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
975017620-3542.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
975317798-3543.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
975617762-3544.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
975917726-3545.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
976217689-3546.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
976517546-3547.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
976817375-3548.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
97687751-3549.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
977117489-3550.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
977417545-3551.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
977717508-3552.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
978017311-3553.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
978317072-3554.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
978317072-3554.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
978617261-3555.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
978617261-3555.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
978917363-3556.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
979217327-3557.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
979217327-3557.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
979517291-3558.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
979517291-3558.csv_2: True Class: low, Predicted: low, Probability: 0.600999063378083
979817255-3559.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
97987715-3560.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
980117219-3561.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
980417182-3562.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
980717146-3563.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
981017110-3564.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
981317070-3565.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
981616959-3566.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
981916905-3567.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
982216944-3568.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
982516929-3569.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
982816886-3570.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
98287679-3571.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
983116699-3572.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
983116699-3572.csv_2: True Class: high, Predicted: low, Probability: 0.6009990633780831
983416628-3573.csv_1: True Class: high, Predicted: low, Probability: 0.6009990633780831
983416628-3573.csv_2: True Class: low, Predicted: low, Probability: 0.6009990633780831
983716742-3574.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
983716742-3574.csv_2: True Class: high, Predicted: low, Probability: 0.600999063378083
983716742-3574.csv_3: True Class: low, Predicted: low, Probability: 0.6009990633780831
984016694-3575.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
984316587-3576.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
984316587-3576.csv_2: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
984616551-3577.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
984916457-3578.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
985216271-3579.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
985516353-3580.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
985816509-3581.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
98587584-3582.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
986116022-3583.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
986415881-3584.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
986716295-3585.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
987016386-3586.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
987316350-3587.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
987616314-3588.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
987916277-3589.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
988216241-3590.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
988516098-3591.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
988815927-3592.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
98887398-3593.csv_1: True Class: low, Predicted: low, Probability: 0.6009990633780831
989116040-3594.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
989416067-3595.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
989715956-3596.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
9898796-3597.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
990015953-3598.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
990315988-3599.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
990615952-3600.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
990915915-3601.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
991215879-3602.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
991515628-3603.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
991815322-3604.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
99187534-3605.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
992115586-3606.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
992415734-3607.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
992715698-3608.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
993015662-3609.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
993315614-3610.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
993615353-3611.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
993915264-3612.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
994215453-3613.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
994515212-3614.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
994814823-3615.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
99487782-3616.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
995114862-3617.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
995414987-3618.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
995715251-3619.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
996015300-3620.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
996315252-3621.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
996614991-3622.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
996914902-3623.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
997215091-3624.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
997515119-3625.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
997815063-3626.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
99787746-3627.csv_1: True Class: low, Predicted: low, Probability: 0.600999063378083
998114652-3628.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
998414529-3629.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
998714868-3630.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
999505226-3631.csv_1: True Class: inactive, Predicted: low, Probability: 0.600999063378083
999805190-3632.csv_1: True Class: inactive, Predicted: low, Probability: 0.6009990633780831
